"0","# Update system prompt to request the specific format you want"
"0","chat <- chat_gemini("
"0","  system_prompt = ""You are an academic researcher performing context analysis on selected Newsweek articles. Analyze each article and classify it based on these criteria:"
"0","  "
"0","  1. If an article contains two or more mentions of 'Richard Nixon' or 'President Nixon', classify it as 'nixon'"
"0","  2. If an article contains two or more mentions of vote or voter registration, classify it as 'voter_turnout'"
"0","  3. If an article contains two or more mentions the Vietnam War or references to Vietnamese or Vietcong, classify it as 'vietnam'"
"0","  4. If an article has adjectives that criticize Democrats, classify it as 'democrat_critique'. Name the adjectives in the explanations column."
"0","  5. If an article meets multiple criteria, assign multiple categories separated by semicolons"
"0","  6. If an article meets none of the criteria, classify it as 'other'"
"0","  "
"0","  Provide a brief explanation or example of the material you found that meets the criteria in prompts 1-6. "
"0","  "
"0","  Return ONLY a CSV-formatted result with exactly three columns:"
"0","  filename,category, explanation"
"0","  "
"0","  For example:"
"0","  filename,category, explanation"
"0","  article1.txt,nixon, three mentions of nixon"
"0","  article2.txt,voter_turnout, two mentions of voters"
"0","  article3.txt,nixon;voter_turnout, two mentions of nixon, four of voters"
"0","  article4.txt,other"
"0","  "
"0","  No additional text, explanations, or summary counts."""
"0",")"
"2","[38;5;232mUsing [32mmodel[38;5;232m = [34m""gemini-2.0-flash""[38;5;232m.[39m"
"0","# Send to the LLM"
"0","response <- chat$chat(combined_text_with_filenames)"
"1","```csv"
"1","
"
"1","filename,category,"
"1"," "
"1","explanation"
"1","
"
"1","batch1_10_page0.txt,vietnam,"
"1"," "
"1","mentions"
"1"," "
"1","Vietnam"
"1"," "
"1","War"
"1","
"
"1","batch1_1_page0.txt,voter_turnout,two"
"1"," "
"1","mentions"
"1"," "
"1","of"
"1"," "
"1","voting"
"1"," "
"1","age"
"1","
"
"1","batch1_2_page0.txt,vietnam,mentions"
"1"," "
"1","vietnam"
"1","
"
"1","batch1_3_page0.txt,nixon;vietnam,two"
"1"," "
"1","mentions"
"1"," "
"1","of"
"1"," "
"1","richard"
"1"," "
"1","nixon,"
"1"," "
"1","mentions"
"1"," "
"1","vietnam"
"1","
"
"1","batch1_4_page0.txt,vietnam,mentions"
"1"," "
"1","vietnam"
"1","
"
"1","batch1_5_page0.txt,democrat_critique,active,"
"1"," "
"1","articulate"
"1"," "
"1","Democrats"
"1","
"
"1","batch1_6_page0.txt,other"
"1","
"
"1","batch1_7_page0.txt,other"
"1","
"
"1","batch1_8_page0.txt,nixon,two"
"1"," "
"1","mentions"
"1"," "
"1","of"
"1"," "
"1","nixon"
"1","
"
"1","batch1_9_page0.txt,other"
"1","
"
"1","```"
"1","
"
