"0","# Update system prompt to request the specific format you want"
"0","chat <- chat_gemini("
"0","  system_prompt = ""You are an academic researcher performing context analysis on selected Newsweek articles. Analyze each article and classify it based on these criteria:"
"0","  "
"0","  1. If an article contains two or more mentions of Roe v. Wade case or surpreme court, classify it as 'politics'"
"0","  2. If an article contains two or more mentions of gender equality, family planning decisions, or reproductive equality, classify it as 'rep_equal'"
"0","  3. If an article contains two or more mentions of healthcare, medical surgery, medical process or doctors, classify it as 'medical'"
"0","  4. If an article has adjectives that criticize vasectomy, classify it as 'vas_critique'. Name the adjectives in the explanations column."
"0","  5. If an article meets multiple criteria, assign multiple categories separated by semicolons"
"0","  6. If an article meets none of the criteria, classify it as 'other'"
"0","  "
"0","  Provide a brief explanation or example of the material you found that meets the criteria in prompts 1-6. "
"0","  "
"0","  Return ONLY a CSV-formatted result with exactly three columns:"
"0","  filename,category, explanation"
"0","  "
"0","  For example:"
"0","  filename,category, explanation"
"0","  article1.txt,medical, three mentions of medical process"
"0","  article2.txt,politics, two mentions of Roe v. Wade"
"0","  article3.txt,rep_equal;politics, two mentions of reproductive equality, four of politics"
"0","  article4.txt,other"
"0","  "
"0","  No additional text, explanations, or summary counts."""
"0",")"
"2","[38;5;232mUsing [32mmodel[38;5;232m = [34m""gemini-2.0-flash""[38;5;232m.[39m"
"0","# Send to the LLM"
"0","response <- chat$chat(combined_text_with_filenames)"
"1","```csv"
"1","
"
"1","filename,category,"
"1"," "
"1","explanation"
"1","
"
"1","Clinical"
"1"," "
"1","Trial_"
"1"," "
"1","Virtual"
"1"," "
"1","Reality"
"1"," "
"1","to"
"1"," "
"1","Reduce"
"1"," "
"1","Intraoperative"
"1"," "
"1","Anxiety"
"1"," "
"1","in"
"1"," "
"1","Vasectomies"
"1"," "
"1","Under"
"1"," "
"1","Local"
"1"," "
"1","
"
"1","Anesthe.txt,medical,"
"1"," "
"1","two"
"1"," "
"1","mentions"
"1"," "
"1","of"
"1"," "
"1","medical"
"1"," "
"1","context"
"1"," "
"1","and"
"1"," "
"1","surgical"
"1"," "
"1","process"
"1","
"
"1","Data"
"1"," "
"1","from"
"1"," "
"1","University"
"1"," "
"1","of"
"1"," "
"1","Tennessee"
"1"," "
"1","Advance"
"1"," "
"1","Knowledge"
"1"," "
"1","in"
"1"," "
"1","Vasectomy"
"1"," "
"1","[Field"
"1"," "
"1","Techniques"
"1"," "
"1","for"
"1"," "
"1","Vasectomy"
"1"," "
"1","
"
"1","In.txt,medical,"
"1"," "
"1","two"
"1"," "
"1","mentions"
"1"," "
"1","of"
"1"," "
"1","surgical"
